source,title,make,model,variant,year,age,price_pkr,price_in_lacs,mileage_km,registered_city,engine_cc,transmission,fuel_type,url,image_url,description,bonnet,roof,trunk,front_left_door,front_right_door,rear_left_door,rear_right_door,front_left_fender,front_right_fender,rear_left_fender,rear_right_fender,seals_intact,accidental,pieces_paint_no_putty,pieces_with_putty,pieces_replaced,total_pieces_damaged,is_total_genuine
PakWheels,Toyota Corolla  1986 DX for Sale,Toyota,Corolla,Standard,1986,38,434999,4.35,100000,Karachi,1300,Manual,Cng,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-karachi-12044447,https://cache2.pakwheels.com/ad_pictures/1521/tn_toyota-corolla-dx-1986-152139997.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC for Sale,Honda,City,i-VTEC,2019,5,3720000,37.2,96000,Islamabad,1300,Manual,Petrol,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-islamabad-12044552,https://cache4.pakwheels.com/ad_pictures/1521/tn_honda-city-i-vtec-2-2019-152141661.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Wagon R  2022 VXL for Sale,Suzuki,Wagon R,VXL,2022,2,3050000,30.5,55000,Lahore,1000,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-sahiwal-12044551,https://cache3.pakwheels.com/ad_pictures/1521/tn_suzuki-wagon-r-vxl-2022-152141361.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Alto  2019 VXR for Sale,Suzuki,Alto,VXR,2019,5,2250000,22.5,24500,Karachi,660,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-karachi-12044550,https://cache3.pakwheels.com/ad_pictures/1521/tn_suzuki-alto-vxr-2-2019-152140982.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Honda Civic 11th (FE) Generation 2024 RS for Sale,Honda,Civic,Standard,2024,0,9500000,95.0,6677,Lahore,1500,Automatic,Petrol,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-lahore-11998024,https://cache2.pakwheels.com/ad_pictures/1514/tn_honda-civic-civic-rs-2024-151425331.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Haval H6  2024 1.5T for Sale,Haval,H6,Standard,2024,0,8300000,83.0,20777,Multan,1500,Automatic,Petrol,https://www.pakwheels.com/used-cars/haval-h6-2024-for-sale-in-multan-11860960,https://cache1.pakwheels.com/ad_pictures/1493/tn_haval-h6-1-5t-2024-149323973.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,Toyota,Corolla,GLi 1.3,2016,8,1000000,10.0,50000,Peshawar,1300,Manual,Petrol,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-peshawar-12044409,https://cache2.pakwheels.com/ad_pictures/1521/tn_toyota-corolla-gli-vvti-2016-152139639.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,KIA Sportage  2024 FWD for Sale,KIA,Sportage,FWD,2024,0,7700000,77.0,48940,Lahore,2000,Automatic,Petrol,https://www.pakwheels.com/used-cars/kia-sportage-2024-for-sale-in-lahore-12020415,https://cache2.pakwheels.com/ad_pictures/1517/tn_kia-sportage-fwd-2024-151774312.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Sienta  2019 Hybrid G for Sale,Toyota,Corolla,Standard,2019,5,5500000,55.0,115383,Gujranwala,1500,Automatic,Hybrid,https://www.pakwheels.com/used-cars/toyota-sienta-2019-for-sale-in-gujranwala-12044444,https://cache2.pakwheels.com/ad_pictures/1521/tn_toyota-sienta-hybrid-g-5-2019-152140066.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Proton X70  2022 Premium FWD for Sale,Proton,X70,FWD,2022,2,6000000,60.0,49683,Multan,1500,Automatic,Petrol,https://www.pakwheels.com/used-cars/proton-x70-2022-for-sale-in-multan-12020432,https://cache1.pakwheels.com/ad_pictures/1517/tn_proton-x70-premium-fwd-2022-151774558.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Honda Civic 11th (FE) Generation 2022 Oriel for Sale,Honda,Civic,Standard,2022,2,7500000,75.0,36440,Islamabad,1500,Automatic,Petrol,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-islamabad-11907072,https://cache2.pakwheels.com/ad_pictures/1500/tn_honda-civic-oriel-2024-150032722.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Polaris RZR  2025  for Sale,Toyota,Corolla,Standard,2025,0,3500000,35.0,800,Islamabad,1300,Automatic,Electric,https://www.pakwheels.com/used-cars/polaris-rzr-2025-for-sale-in-islamabad-11936925,https://cache1.pakwheels.com/ad_pictures/1504/tn_polaris-rzr-2025-150487225.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Land Cruiser  2012 ZX for Sale,Toyota,Land Cruiser,Standard,2012,12,25800000,258.0,170000,Lahore,4600,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2012-for-sale-in-lahore-12044372,https://cache4.pakwheels.com/ad_pictures/1521/tn_toyota-land-cruiser-zx-2-2012-152138971.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Hyundai Sonata  2022 2.0 for Sale,Hyundai,Sonata,Standard,2022,2,8300000,83.0,42191,Lahore,2000,Automatic,Petrol,https://www.pakwheels.com/used-cars/hyundai-sonata-2022-for-sale-in-lahore-11907149,https://cache3.pakwheels.com/ad_pictures/1500/tn_hyundai-sonata-2-0-3-2022-150033963.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Alto  2024 L Upgrade for Sale,Suzuki,Alto,Standard,2024,0,3400000,34.0,3200,Karachi,660,Automatic,Petrol,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-karachi-12044418,https://cache3.pakwheels.com/ad_pictures/1521/tn_suzuki-alto-l-upgrade-2024-152139749.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Prado  2021 TX L Package 2.7 for Sale,Toyota,Prado,Standard,2021,3,25000000,250.0,40000,Karachi,2700,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-prado-2021-for-sale-in-karachi-12044545,https://cache2.pakwheels.com/ad_pictures/1521/tn_toyota-prado-tx-l-package-2-7-2021-152141669.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Yaris Cross  2022 Hybrid Z for Sale,Toyota,Yaris,Standard,2022,2,4850000,48.5,50000,Lahore,1500,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-yaris-cross-2022-for-sale-in-lahore-12044549,https://cache4.pakwheels.com/ad_pictures/1521/tn_toyota-yaris-cross-hybrid-z-2-2022-152141526.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Haval H6  2025 HEV for Sale,Haval,H6,Standard,2025,0,11000000,110.0,38000,Sialkot,1500,Automatic,Hybrid,https://www.pakwheels.com/used-cars/haval-h6-2025-for-sale-in-sialkot-12044548,https://cache2.pakwheels.com/ad_pictures/1521/tn_haval-h6-hev-2025-152141577.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Prado 2nd (J90) Generation 2000 TZ 3.4 for Sale,Toyota,Prado,Standard,2000,24,5500000,55.0,204700,Lahore,3400,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-prado-2000-for-sale-in-lahore-12044547,https://cache1.pakwheels.com/ad_pictures/1521/tn_toyota-prado-tz-3-4-2000-152141407.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Cultus  2008 VXRi for Sale,Suzuki,Cultus,VXR,2008,16,1100000,11.0,27456,Lahore,1000,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-cultus-2008-for-sale-in-lahore-11907414,https://cache1.pakwheels.com/ad_pictures/1500/tn_suzuki-cultus-vxri-2-2008-150038436.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Wagon R  2017 VXL for Sale,Suzuki,Wagon R,VXL,2017,7,2225000,22.25,120000,Faisalabad,1000,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-faisalabad-12044540,https://cache4.pakwheels.com/ad_pictures/1521/tn_suzuki-wagon-r-vxl-2017-152141559.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Alto  2021 VXR AGS for Sale,Suzuki,Alto,VXR,2021,3,2675000,26.75,95000,Lahore,660,Automatic,Petrol,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-lahore-12044539,https://cache2.pakwheels.com/ad_pictures/1521/tn_suzuki-alto-vxr-ags-2021-152141299.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Fortuner  2020 2.7 VVTi for Sale,Toyota,Fortuner,Standard,2020,4,12000000,120.0,70000,Lahore,2700,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-fortuner-2020-for-sale-in-lahore-12044535,https://cache2.pakwheels.com/ad_pictures/1521/tn_toyota-fortuner-2-7-automatic-2020-152141467.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Alto  2026 VXR for Sale,Suzuki,Alto,VXR,2026,0,3150000,31.5,5000,Rawalpindi,660,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-rawalpindi-12044536,https://cache2.pakwheels.com/ad_pictures/1521/tn_suzuki-alto-vxr-2-2026-152141371.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Daihatsu Cuore  2008 CX for Sale,Daihatsu,Cuore,Standard,2008,16,815000,8.15,150000,Karachi,800,Manual,Petrol,https://www.pakwheels.com/used-cars/daihatsu-cuore-2008-for-sale-in-karachi-11822341,https://cache2.pakwheels.com/ad_pictures/1487/tn_daihatsu-cuore-cx-2-2008-148736063.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Mercedes Benz GLS Class  2015  for Sale,Mercedes,Benz,ES,2015,9,32500000,325.0,123928,Faisalabad,3000,Automatic,Petrol,https://www.pakwheels.com/used-cars/mercedes-benz-gls-class-2015-for-sale-in-faisalabad-11974680,https://cache3.pakwheels.com/ad_pictures/1510/tn_mercedes-benz-gls-class-gls450-2015-151069508.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Cultus  2023 VXL for Sale,Suzuki,Cultus,VXL,2023,1,4150000,41.5,320,Lahore,1000,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-cultus-2023-for-sale-in-muzaffar-gargh-12044534,https://cache4.pakwheels.com/ad_pictures/1521/tn_suzuki-cultus-vxl-2-2023-152142340.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Jaecoo J5  2026 Premium for Sale,Toyota,Corolla,Standard,2026,0,8000000,80.0,1,Karachi,1500,Automatic,Hybrid,https://www.pakwheels.com/used-cars/jaecoo-j5-2026-for-sale-in-karachi-12044505,https://cache2.pakwheels.com/ad_pictures/1521/tn_jaecoo-j5-premium-20-2026-152140871.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Corolla 9th (E120) Generation 2003 2.0D Saloon for Sale,Toyota,Corolla,Standard,2003,21,2250000,22.5,180000,Lahore,2000,Manual,Diesel,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-mirpur-ak-12044064,https://cache1.pakwheels.com/ad_pictures/1521/tn_toyota-corolla-20d-saloon-2003-152134692.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Hilux  2021 Revo V Automatic 2.8 for Sale,Toyota,Hilux,Standard,2021,3,12100000,121.0,48000,Karachi,2800,Automatic,Diesel,https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-karachi-12044488,https://cache1.pakwheels.com/ad_pictures/1521/tn_toyota-hilux-revo-v-automatic-2-8-2021-152140722.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Ravi  2006  for Sale,Suzuki,Ravi,Standard,2006,18,690000,6.9,100000,Karachi,700,Manual,Petrol,https://www.pakwheels.com/used-cars/suzuki-ravi-2006-for-sale-in-karachi-12044529,https://cache3.pakwheels.com/ad_pictures/1521/tn_suzuki-ravi-2006-152141304.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Passo  2012 X L Package for Sale,Toyota,Passo,Standard,2012,12,2100000,21.0,140250,Karachi,1000,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-passo-2012-for-sale-in-karachi-12043781,https://cache2.pakwheels.com/ad_pictures/1521/tn_toyota-passo-x-l-package-2012-152128922.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,Toyota,Corolla,Standard,2020,4,5450000,54.5,87916,Karachi,1800,Automatic,Petrol,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-12044528,https://cache4.pakwheels.com/ad_pictures/1521/tn_toyota-corolla-altis-1-8-grande-automatic-2020-152141477.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Toyota Hilux  2021 Revo V Automatic 2.8 for Sale,Toyota,Hilux,Standard,2021,3,11800000,118.0,41123,Karachi,2800,Automatic,Diesel,https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-karachi-11960965,https://cache4.pakwheels.com/ad_pictures/1508/tn_toyota-hilux-revo-v-automatic-2-8-2021-150852972.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Honda City 6th (GM4) Generation 2022 1.2L CVT for Sale,Honda,City,Standard,2022,2,4060000,40.6,94118,Karachi,1200,Automatic,Petrol,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-karachi-11805041,https://cache2.pakwheels.com/ad_pictures/1484/tn_honda-city-1-2l-cvt-2022-148472265.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Honda Civic Rebirth (FB) 2016 Oriel Prosmatec UG for Sale,Honda,Civic,Rebirth,2016,8,4350000,43.5,140000,Islamabad,1800,Automatic,Petrol,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-islamabad-12044526,https://cache3.pakwheels.com/ad_pictures/1521/tn_honda-civic-oriel-prosmatec-ug-2016-152141408.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Nissan Dayz Roox  2014 X V Selection for Sale,Nissan,Dayz,Standard,2014,10,2250000,22.5,123000,Islamabad,660,Automatic,Hybrid,https://www.pakwheels.com/used-cars/nissan-dayz-roox-2014-for-sale-in-islamabad-12044519,https://cache2.pakwheels.com/ad_pictures/1521/tn_nissan-dayz-roox-x-v-selection-2014-152141034.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Suzuki Alto  2021 VXL AGS for Sale,Suzuki,Alto,VXL AGS,2021,3,2290000,22.9,48300,Lahore,660,Automatic,Petrol,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-lahore-12044518,https://cache1.pakwheels.com/ad_pictures/1521/tn_suzuki-alto-vxl-2-2021-152141223.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
PakWheels,Honda Civic 5th (EG) Generation 1995 EX for Sale,Honda,Civic,Standard,1995,29,819999,8.2,200000,Karachi,1500,Manual,Petrol,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-karachi-12044523,https://cache1.pakwheels.com/ad_pictures/1521/tn_honda-civic-ex-2-1995-152141191.webp,,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
